-169.309029,131383.9348,70.72591,131358.8615,-49.28583,131459.1546,-170.28878600000004,398.26425,68.978389,399.54602,-51.342748,401.0109,-169.29183999999995,131383.9348,0.0,0.0,0.0,0.0,-170.890392,399.54602,0.0,0.0,0.0,0.0,60.0,0.0,9.322281434,0.0007,0,-175.372019,130102.9766,64.69574300000001,129960.7188,-55.357362,130197.4453,0.909119,401.853577,-119.682318,404.920593,120.083318,406.213745,-175.35003999999995,130086.1328,0.0,0.0,0.0,0.0,0.431213,404.314026,0.0,0.0,0.0,0.0,60.0,0.0,9.203219074,-3.091678,0,-175.376652,129653.8792,64.66974599999999,129628.8059,-55.330534,129653.8792,0.366693,403.39133,-120.229464,405.95487,119.59921,406.13798,-175.348004,129628.8059,0.0,0.0,0.0,0.0,-0.085944,405.22243,0.0,0.0,0.0,0.0,59.999,0.0,9.13128726,-3.079267,0,-169.200167,131584.521,70.817583,130932.6159,-49.171238,131634.6675,-170.91331,398.08114,68.491375,401.0109,-51.652145,401.19401,-169.188707,131383.9348,0.0,0.0,0.0,0.0,-171.35448799999998,400.09535,0.0,0.0,0.0,0.0,60.0,0.0,9.403319919,0.017707,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
-22.207844,132261.4993,-142.179477,132211.3527,97.803896,132311.6458,-21.875529,282.53873,-141.703922,281.07385,98.004431,281.07385,-22.190655,132261.4993,0.0,0.0,0.0,0.0,-21.85261,281.62318,0.0,0.0,0.0,0.0,59.999,0.0,13.19336293,-0.002643,0,-26.408387,131580.3438,-146.357116,131426.7188,93.595277,131659.7188,145.566112,285.587311,25.63385,285.942078,-94.391787,286.01648,-26.386414,131552.9688,0.0,0.0,0.0,0.0,145.604552,285.844788,0.0,0.0,0.0,0.0,60.0,0.0,13.10693698,-3.001164,0,-26.413354,131083.0556,-146.37925800000005,131057.9823,93.627033,131108.1288,145.51409099999995,283.8205,25.634132,283.63739,-94.469281,283.2711700000001,-26.37897700000001,131083.0556,0.0,0.0,0.0,0.0,145.559928,283.63739,0.0,0.0,0.0,0.0,60.0,0.0,13.10046459,-2.997848,0,-22.139089,132286.5725,-142.13364,131659.7408,97.872651,132336.7191,-21.697912,279.42586,-141.73256999999995,279.42586,98.267991,278.69342,-22.12763,132085.9864,0.0,0.0,0.0,0.0,-21.72083,279.24275,0.0,0.0,0.0,0.0,59.999,0.0,13.44450683,-0.005855,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
-132.439194,131032.909,107.567097,130381.004,-12.415995,131057.9823,-137.091612,485.79083,102.891761,485.79083,-17.183004,485.60772,-132.427735,130832.3229,0.0,0.0,0.0,0.0,-137.12598899999998,485.79083,0.0,0.0,0.0,0.0,60.0,0.0,7.654760229,0.081045,0,-139.887646,128600.8018,100.153023,128575.7286,-19.835799,128625.8751,35.689541,490.91791,-84.27063299999998,491.28413,155.609608,491.10102,-139.858998,128600.8018,0.0,0.0,0.0,0.0,35.678082,491.10102,0.0,0.0,0.0,0.0,60.0,0.0,7.435925984,-3.064058,0,-139.916294,128550.6553,100.112916,128525.582,-19.881635,128650.9484,35.57495,488.53748,-84.408142,488.17126,155.472098,487.0726,-139.899105,128575.7286,0.0,0.0,0.0,0.0,35.54630200000001,487.98815,0.0,0.0,0.0,0.0,60.0,0.0,7.45602048,-3.060778,0,-132.569273,131428.1406,107.492984,131271.0469,-12.549134,131505.4688,-137.046202,482.780457,102.906191,483.787537,-17.097473,484.022156,-132.541815,131402.6719,0.0,0.0,0.0,0.0,-137.084656,483.518616,0.0,0.0,0.0,0.0,60.0,0.0,7.7485941610000015,0.076343,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
-63.861876,131559.4477,176.17306299999996,131534.3744,56.172782,131634.6675,-67.33973,611.77051,168.690234,641.61744,53.388207,605.72788,-63.838958,131584.521,0.0,0.0,0.0,0.0,-68.468457,619.27802,-12.536317,19.59277,124.165684,19.04344,59.962,0.02,6.686689822000001,0.049307,0,-73.495793,128614.5,166.560979,128465.1328,46.529848,128693.1484,107.251285,618.432983,-16.729432,647.8271480000002,-132.058416,612.688049,-73.47381999999998,128588.7422,0.0,0.0,0.0,0.0,106.09772,625.9060059999998,161.62263000000004,19.666672,-62.454533,19.111633,59.955002,0.02,6.457392852000001,3.115523,0,-73.499026,128124.4097,166.541642,128099.3364,46.55855,128149.483,107.120189,616.53137,-16.713179,643.63165,-132.307414,610.48874,-73.470378,128124.4097,0.0,0.0,0.0,0.0,105.980003,623.12333,161.642853,18.86033,-63.283188,17.761670000000006,59.955,0.03,6.410050048,3.117849,0,-63.79885,131609.5942,176.2189,130982.7625,56.224348,131684.814,-67.27670400000001,608.65764,168.753259,636.85658,53.24496800000001,603.71367,-63.78739100000001,131434.0813,0.0,0.0,0.0,0.0,-68.474186,615.98204,-11.785742,18.86033,121.197762,18.12789,59.962,0.01,6.688835481,0.045365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.940274,132211.3527,-16.02563,132186.2794,-136.03736899999998,132286.5725,104.054865,286.75026,-16.117303,288.76447,-135.705054,288.39825,103.963192,132211.3527,0.0,0.0,0.0,0.0,104.072054,288.03203,0.0,0.0,0.0,0.0,60.0,0.0,13.25599082,-0.004219,0,99.648744,131499.5469,-20.283509,131342.8281,-140.34211000000002,131574.7031,-88.179019,292.1962890000001,151.822825,292.545319,31.824648,292.596802,99.670717,131470.9375,0.0,0.0,0.0,0.0,-88.179019,292.4423220000001,0.0,0.0,0.0,0.0,59.999001,0.0,12.80314878,-3.005447,0,99.64882,131032.909,-20.305624,131007.8358,-140.311634,131057.9823,-88.27560799999998,290.04624,151.85100400000005,289.86313,31.747591,290.04624,99.677468,131032.909,0.0,0.0,0.0,0.0,-88.229771,290.04624,0.0,0.0,0.0,0.0,60.0,0.0,12.81957749,-3.0020740000000004,0,104.014758,132261.4993,-15.962604,131609.5942,-135.962885,132311.6458,104.226753,285.6516,-15.721962,285.8347100000001,-135.802457,285.8347100000001,104.026217,132060.9131,0.0,0.0,0.0,0.0,104.238212,285.8347100000001,0.0,0.0,0.0,0.0,60.0,0.0,13.15170499,-0.003363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.707484,131885.4002,-151.684847,131835.2537,88.327174,131935.5467,-32.349197,345.71168,-153.077134,349.1907700000001,87.88599599999998,343.88058,-31.690296000000004,131885.4002,0.0,0.0,0.0,0.0,-32.515355,346.26101,0.0,0.0,0.0,0.0,60.0,0.0,11.03386956,0.014078,0,-36.933288,130853.1719,-156.87103100000004,130701.0156,83.081362,130934.8984,137.705384,349.6914060000001,16.828309,353.32489,-102.263491,350.240723,-36.905824,130830.1563,0.0,0.0,0.0,0.0,137.425237,351.076111,0.0,0.0,0.0,0.0,60.0,0.0,10.82161498,-3.053825,0,-36.938589,130381.004,-156.898763,130355.9307,83.101799,130406.0773,137.704677,347.54278,16.804852,350.28943,-102.284426,346.99345,-36.904212,130381.004,0.0,0.0,0.0,0.0,137.412468,348.27522,0.0,0.0,0.0,0.0,60.0,0.0,10.82274456,-3.052869,0,-31.650189,131935.5467,-151.633281,131283.6417,88.37301,131985.6933,-32.102825,342.96503,-153.025568,346.26101,87.943292,342.4157,-31.638729,131734.9606,0.0,0.0,0.0,0.0,-32.395034,343.88058,0.0,0.0,0.0,0.0,60.0,0.0,11.12050149,0.004017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.375757,131183.3486,-0.584417,131133.2021,-120.601886,131233.4952,115.342134,457.22567,-4.686795,456.12701,-124.750101,456.12701,119.392945,131183.3486,0.0,0.0,0.0,0.0,115.290568,456.49323,0.0,0.0,0.0,0.0,59.999,0.0,8.12675985,0.070454,0,112.497259,129502.6875,-7.434997999999998,129355.4844,-127.488104,129585.3047,-72.386174,461.740479,167.698069,462.038025,47.661439,462.22113,112.519232,129479.5234,0.0,0.0,0.0,0.0,-72.34772,461.997986,0.0,0.0,0.0,0.0,60.0,0.0,7.973953155,-3.055736,0,112.500263,129052.1207,-7.454181,129027.0474,-127.454462,129077.194,-72.39894699999998,458.50744,167.704747,458.32433,47.635711,458.14122,112.528911,129052.1207,0.0,0.0,0.0,0.0,-72.35884,458.32433,0.0,0.0,0.0,0.0,60.0,0.0,7.990408436,-3.054246,0,119.427323,131233.4952,-0.555769,130581.5902,-120.538861,131283.6417,115.445266,453.01414000000005,-4.537826,453.38036,-124.583943,452.83103,119.44451200000002,131032.909,0.0,0.0,0.0,0.0,115.433807,453.01414000000005,0.0,0.0,0.0,0.0,60.0,0.0,8.230840126,0.070472,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
-165.453023,131032.909,74.58764599999998,130982.7625,-45.424094,131057.9823,-170.002307,477.55088,70.107116,477.36777,-50.030675,476.086,-165.435834,131032.909,0.0,0.0,0.0,0.0,-169.97366,477.00155,0.0,0.0,0.0,0.0,59.999,0.0,7.778074148,0.083161,0,-172.652894,129210.7266,67.420353,129060.0391,-52.638246,129288.2422,2.694397,482.053772,-117.204899,482.849121,122.731027,482.86056500000007,-172.625436,129185.7969,0.0,0.0,0.0,0.0,2.738342,482.574463,0.0,0.0,0.0,0.0,60.0,0.0,7.624239208,-3.059553,0,-172.649372,128726.1682,67.391296,128726.1682,-52.597526,128776.3147,2.692902,479.01576,-117.169869,478.64954000000006,122.739019,478.83265,-172.620725,128751.2415,0.0,0.0,0.0,0.0,2.750197,478.83265,0.0,0.0,0.0,0.0,60.0,0.0,7.626303999,-3.058622,0,-165.395727,131057.9823,74.616294,130431.1505,-45.372528,131133.2021,-169.881986,473.52246,70.18733,473.52246,-49.887435,473.15624,-165.384268,130882.4694,0.0,0.0,0.0,0.0,-169.864798,473.33935,0.0,0.0,0.0,0.0,59.999,0.0,7.85742596,0.079818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.58318799999998,132136.1329,8.605825999999999,131484.2279,-111.394455,132161.2062,127.935746,316.04786,7.981302,316.23097,-112.104922,316.04786,128.600377,131935.5467,0.0,0.0,0.0,0.0,127.935746,316.04786,0.0,0.0,0.0,0.0,60.0,0.0,11.87221479,0.012073,0,123.753154,130732.0298,3.792981,130706.9565,-116.20157,130757.1031,-63.334755,320.62561,176.831964,320.80872,56.67125600000001,320.62561,123.781802,130732.0298,0.0,0.0,0.0,0.0,-63.27745899999999,320.80872,0.0,0.0,0.0,0.0,60.0,0.0,11.57172959,-3.015507,0,123.718777,130681.8832,3.764333,130656.81,-116.241678,130757.1031,-63.237352,317.14652,176.413705,317.87896,56.585312,318.97762,123.747425,130706.9565,0.0,0.0,0.0,0.0,-63.41496899999999,318.06207,0.0,0.0,0.0,0.0,60.0,0.0,11.75118245,-3.028836,0,128.47137800000002,132560.7031,8.533631,132423.0938,-111.513978,132637.9219,127.987978,314.363464,8.105164,314.638123,-111.991887,314.5351560000001,128.498849,132544.0469,0.0,0.0,0.0,0.0,128.031923,314.506531,0.0,0.0,0.0,0.0,60.0,0.0,11.9801163,0.009958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
-140.128288,132261.4993,99.906651,132236.426,-20.099359,132311.6458,-135.905589,263.6784,101.201535,272.8339,-15.401106,261.11486,-140.10537,132261.4993,0.0,0.0,0.0,0.0,-136.724919,265.87572,-80.408897,6.22574,57.639554,5.85952,60.0,0.0,15.18411253,-0.07915,0,-144.203803,131614.5781,95.836488,131467.0156,-24.200135,131702.7188,31.258853,267.345429,-91.799013,276.861206,151.581118,266.550049,-144.18731499999996,131596.3594,0.0,0.0,0.0,0.0,30.319521,270.154968,88.173528,6.0653690000000005,-142.70416699999996,6.122589,60.0,0.0,14.91389204,-3.076771,0,-144.207748,131158.2754,95.821462,131108.1288,-24.16163,131158.2754,31.134527,265.87572,-91.833675,274.84811,151.37545,264.41084,-144.1791,131158.2754,0.0,0.0,0.0,0.0,30.200605,268.25615,88.16674599999997,6.04263,-141.383066,5.67641,60.00100000000001,0.0,14.88081737,-3.07235,0,-140.05380300000002,132311.6458,99.958217,131684.814,-20.030605,132361.7923,-135.687865,261.11486,101.241642,270.45347000000004,-15.452672,260.19931,-140.048074,132111.0596,0.0,0.0,0.0,0.0,-136.661893,263.86151,-77.292007,6.04263,50.397368,5.85952,59.999,0.0,15.3307691,-0.090418,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
